"","id_gbs","trait","dap","y_hat"
"599","PI570969","drymass","NA",12.0877984455421
"600","PI660602","drymass","NA",12.0925776798415
"601","NSL360526","drymass","NA",12.0956118886393
"602","PI514431","drymass","NA",12.159193826567
"603","PI505717","drymass","NA",12.182198831101
"604","PI573193","drymass","NA",12.1863463961607
"605","PI525876","drymass","NA",12.1916985438457
"606","NSL50937","drymass","NA",12.1936931987949
"607","NSL67918","drymass","NA",12.2071830698066
"608","PI646242","drymass","NA",12.2099210939409
"609","PI455403","drymass","NA",12.2378358766774
"610","PI271233","drymass","NA",12.2385519161367
"611","PI521025","drymass","NA",12.2432687373367
"612","PI521019","drymass","NA",12.2454492064944
"613","PI267650","drymass","NA",12.2489523352749
"614","PI525827","drymass","NA",12.2555070398131
"615","PI155329","drymass","NA",12.2582067441844
"616","PI453335","drymass","NA",12.2614474748281
"617","NSL50448","drymass","NA",12.2664357841728
"618","PI569462","drymass","NA",12.2898026894116
"619","PI453115","drymass","NA",12.2935208013301
"620","NSL50350","drymass","NA",12.2947440532846
"621","PI500996","drymass","NA",12.300499939069
"622","PI514497","drymass","NA",12.3009929063943
"623","PI505719","drymass","NA",12.3092134019713
"624","PI526045","drymass","NA",12.3175405670925
"625","PI452567","drymass","NA",12.3260374271915
"626","PI329813","drymass","NA",12.3343641912009
"627","NSL54178","drymass","NA",12.3485388626971
"628","PI454494","drymass","NA",12.3488599856762
"629","PI563350","drymass","NA",12.3504476828754
"630","PI454131","drymass","NA",12.357554666266
"631","PI452713","drymass","NA",12.3600778059811
"632","PI481848","drymass","NA",12.3603927450038
"633","PI453522","drymass","NA",12.3914928257851
"634","PI453290","drymass","NA",12.3918608959079
"635","PI513896","drymass","NA",12.3947022655025
"636","PI562732","drymass","NA",12.4041308201085
"637","PI514345","drymass","NA",12.4081029144912
"638","PI452994","drymass","NA",12.4128006180019
"639","PI267364","drymass","NA",12.4147388292036
"640","PI453217","drymass","NA",12.4247690454223
"641","NSL50401","drymass","NA",12.4327629536403
"642","NSL54233","drymass","NA",12.4365237896422
"643","PI660595","drymass","NA",12.4886646239048
"644","NSL51234","drymass","NA",12.4898037267988
"645","PI452656","drymass","NA",12.4914734775844
"646","PI514456","drymass","NA",12.5008601701781
"647","NSL55843","drymass","NA",12.5158510591618
"648","PI514425","drymass","NA",12.5266232992376
"649","PI521043","drymass","NA",12.5633689582127
"650","NSL50971","drymass","NA",12.5712518137537
"651","PI221657","drymass","NA",12.5782351516777
"652","PI455251","drymass","NA",12.5783453769824
"653","PI154987","drymass","NA",12.6037028211904
"654","PI452845","drymass","NA",12.6040766329856
"655","PI514220","drymass","NA",12.6433559843625
"656","PI329723","drymass","NA",12.6543061274596
"657","PI456722","drymass","NA",12.6544749290129
"658","NSL50752","drymass","NA",12.6546690725327
"659","PI521155","drymass","NA",12.6560026280642
"660","PI185458","drymass","NA",12.6867327246819
"661","PI329256","drymass","NA",12.6949946133779
"662","NSL50451","drymass","NA",12.7013619298977
"663","NSL50614","drymass","NA",12.7275729578495
"664","PI153824","drymass","NA",12.7370163345807
"665","PI266927","drymass","NA",12.7459910948335
"666","PI453312","drymass","NA",12.7624504905154
"667","NSL50843","drymass","NA",12.7636789975334
"668","PI452577","drymass","NA",12.7683546167497
"669","PI521159","drymass","NA",12.7946611304185
"670","PI452736","drymass","NA",12.7948186809833
"671","PI526147","drymass","NA",12.7950084727882
"672","PI562968","drymass","NA",12.8068392754817
"673","NSL50464","drymass","NA",12.8384645444003
"674","PI651167","drymass","NA",12.8395830479989
"675","PI525842","drymass","NA",12.84148700371
"676","PI457167","drymass","NA",12.853021867943
"677","PI453315","drymass","NA",12.8569090578168
"678","PI570090","drymass","NA",12.8580288261187
"679","PI525669","drymass","NA",12.8785589642778
"680","PI329707","drymass","NA",12.9054794375591
"681","PI563338","drymass","NA",12.9134516457439
"682","PI569458","drymass","NA",12.9507530882556
"683","PI329525","drymass","NA",12.9534536485833
"684","PI525875","drymass","NA",12.9547222877128
"685","PI660598","drymass","NA",12.9667784039696
"686","PI525814","drymass","NA",12.9685498691676
"687","PI291240","drymass","NA",12.9886890643725
"688","PI452668","drymass","NA",12.9967258147647
"689","PI276828","drymass","NA",13.0061832085942
"690","PI524814","drymass","NA",13.0171936843752
"691","PI570110","drymass","NA",13.0223569956879
"692","PI330098","drymass","NA",13.0272110976042
"693","NSL50717","drymass","NA",13.0286162058221
"694","PI221625","drymass","NA",13.0553082395793
"695","NSL50733","drymass","NA",13.0726328424309
"696","PI570708","drymass","NA",13.0788507471976
"697","NSL54542","drymass","NA",13.0867471903052
"698","NSL55730","drymass","NA",13.0927524247914
"699","PI452578","drymass","NA",13.0931976235533
"700","PI660599","drymass","NA",13.1030234192548
"701","NSL54877","drymass","NA",13.1178942555264
"702","PI525667","drymass","NA",13.1330671490129
"703","PI481843","drymass","NA",13.1509670024366
"704","PI452770","drymass","NA",13.1925477555167
"705","NSL52295","drymass","NA",13.1949602862467
"706","PI452658","drymass","NA",13.2014689393039
"707","PI330169","drymass","NA",13.202156554749
"708","PI276801","drymass","NA",13.2138792079364
"709","PI521094","drymass","NA",13.2160387731547
"710","PI514390","drymass","NA",13.2256320471358
"711","PI453336","drymass","NA",13.2463951972879
"712","PI585433","drymass","NA",13.250348436599
"713","PI457145","drymass","NA",13.2716118642036
"714","NSL54635","drymass","NA",13.2743780927806
"715","PI453257","drymass","NA",13.2761387977358
"716","NSL54212","drymass","NA",13.301921390725
"717","NSL365720","drymass","NA",13.3045177792437
"718","PI452995","drymass","NA",13.3100524725863
"719","PI152702","drymass","NA",13.3131146743949
"720","PI291231","drymass","NA",13.3288575432158
"721","PI563330","drymass","NA",13.3340104725863
"722","NSL55669","drymass","NA",13.3524796308105
"723","PI525815","drymass","NA",13.3532593465432
"724","PI152748","drymass","NA",13.3649271689524
"725","PI525665","drymass","NA",13.3724210791867
"726","PI155885","drymass","NA",13.3906049993565
"727","PI329465","drymass","NA",13.4337518582923
"728","PI505720","drymass","NA",13.4419125280025
"729","NSL50721","drymass","NA",13.4487968530173
"730","PI521150","drymass","NA",13.4518815281817
"731","NSL51876","drymass","NA",13.459048975163
"732","PI452648","drymass","NA",13.4641735244668
"733","PI651106","drymass","NA",13.4739340304958
"734","NSL55458A","drymass","NA",13.4809353536054
"735","PI526078","drymass","NA",13.4825675138457
"736","PI453365","drymass","NA",13.4909653541019
"737","PI457178","drymass","NA",13.4937672839696
"738","PI329585","drymass","NA",13.4974864339545
"739","PI570254","drymass","NA",13.5089729388561
"740","PI453035","drymass","NA",13.5104673462906
"741","NSL55670","drymass","NA",13.5272087435512
"742","PI570928","drymass","NA",13.5333360213789
"743","NSL50374","drymass","NA",13.5460498332139
"744","PI452611","drymass","NA",13.5981910581539
"745","NSL51691","drymass","NA",13.6408458612775
"746","PI660571","drymass","NA",13.6690841678676
"747","PI505705","drymass","NA",13.6736494467545
"748","NSL55719","drymass","NA",13.6797301988286
"749","PI505741","drymass","NA",13.7123993078602
"750","PI521181","drymass","NA",13.7182146746801
"751","PI651102","drymass","NA",13.7206609482352
"752","NSL50748","drymass","NA",13.7237863363701
"753","PI521153","drymass","NA",13.7255180478126
"754","PI526124","drymass","NA",13.7269558181332
"755","PI570393","drymass","NA",13.738107053284
"756","PI329300","drymass","NA",13.7589090167497
"757","PI453848","drymass","NA",13.7705550523339
"758","PI330807","drymass","NA",13.7755101449317
"759","PI453136","drymass","NA",13.8026987220561
"760","PI457092","drymass","NA",13.8363317226557
"761","NSL55671","drymass","NA",13.8432863569803
"762","PI514475","drymass","NA",13.8486874203903
"763","PI514549","drymass","NA",13.872814139774
"764","PI525822","drymass","NA",13.8729999423889
"765","PI570388","drymass","NA",13.8795785941844
"766","PI452958","drymass","NA",13.8888177531875
"767","PI647733","drymass","NA",13.9000085098589
"768","NSL54705","drymass","NA",13.9102508599003
"769","NSL51961","drymass","NA",13.9746590192548
"770","PI525884","drymass","NA",14.0083012983625
"771","PI520857","drymass","NA",14.0122119905548
"772","PI526002","drymass","NA",14.0534920926081
"773","PI521168","drymass","NA",14.1040332259204
"774","PI647747","drymass","NA",14.139656802722
"775","PI526017","drymass","NA",14.1676585448873
"776","PI525896","drymass","NA",14.2454298562087
"777","NSL54962","drymass","NA",14.298553528729
"778","PI453393","drymass","NA",14.3117520719337
"779","PI457135","drymass","NA",14.3128636176841
"780","PI570085","drymass","NA",14.33832891113
"781","PI329510","drymass","NA",14.395886762387
"782","PI329637","drymass","NA",14.4284037892651
"783","PI524948","drymass","NA",14.4655034401034
"784","PI297128","drymass","NA",14.4687520486003
"785","PI452693","drymass","NA",14.4724466122879
"786","PI505739","drymass","NA",14.4897876746634
"787","PI285043","drymass","NA",14.4965100827557
"788","PI552851","drymass","NA",14.5230429185833
"789","PI525780","drymass","NA",14.5591764649315
"790","PI563329","drymass","NA",14.5846272299172
"791","NSL54231","drymass","NA",14.6805024029542
"792","PI525059","drymass","NA",14.7014182818155
"793","NSL52286","drymass","NA",14.7026712169824
"794","PI520940","drymass","NA",14.7086809304185
"795","PI453367","drymass","NA",14.7289888051611
"796","PI452659","drymass","NA",14.7400318715019
"797","NSL365683","drymass","NA",14.7681215394329
"798","NSL54894","drymass","NA",14.7690462669274
"799","PI660556","drymass","NA",14.791600564137
"800","PI525919","drymass","NA",14.8330689919498
"801","NSL56134","drymass","NA",14.8397981209753
"802","PI155138","drymass","NA",14.8616216854108
"803","NSL55043","drymass","NA",14.872843898835
"804","PI453349","drymass","NA",14.8748266442778
"805","PI285041","drymass","NA",14.8789450023429
"806","PI329787","drymass","NA",14.9279997016729
"807","PI520872","drymass","NA",14.9823292125709
"808","PI525750","drymass","NA",15.0334615771215
"809","PI452639","drymass","NA",15.0391574048946
"810","NSL50740","drymass","NA",15.040995230046
"811","PI452590","drymass","NA",15.0925740315262
"812","NSL51978","drymass","NA",15.0956704944826
"813","PI454674","drymass","NA",15.149882555198
"814","NSL51962","drymass","NA",15.1515346165204
"815","PI521290","drymass","NA",15.1656947807702
"816","PI329301","drymass","NA",15.2459956064858
"817","PI569452","drymass","NA",15.3548086925709
"818","NSL51693","drymass","NA",15.5071013900552
"819","PI453392","drymass","NA",15.5861224176841
"820","PI196049","drymass","NA",15.6359069642778
"821","PI453021","drymass","NA",15.8753181781571
"822","PI524916","drymass","NA",15.9391595215838
"823","NSL52327","drymass","NA",16.0014874998571
"824","PI506030A","drymass","NA",16.2079547970082
"825","PI505740","drymass","NA",16.558898841239
"826","NSL55713","drymass","NA",18.1783285321226
"827","PI455585","drymass","NA",18.3908167543949
"828","PI329633","height","30",14.2036892574889
"829","PI570071","height","30",14.6446756534031
"830","PI569420","height","30",16.2568749153899
"831","PI329327","height","30",16.9179416158973
"832","PI156510","height","30",17.6519350533694
"833","PI506030B","height","30",17.9753857260947
"834","PI525814","height","30",18.5531694893727
"835","NSL51356","height","30",18.5639790934699
"836","NSL365799","height","30",18.6303397488171
"837","PI526053","height","30",18.7308862722795
"838","PI562997","height","30",18.8942048704158
"839","PI526108","height","30",19.0691391439439
"840","PI329570","height","30",19.0703473565971
"841","PI514344","height","30",19.1048410154108
"842","NSL50409","height","30",19.2612759671806
"843","NSL50374","height","30",19.3562152281259
"844","PI156034","height","30",19.5279942892597
"845","PI569460","height","30",19.659389659039
"846","PI276787","height","30",19.6681675513752
"847","NSL54490","height","30",19.6754582891107
"848","PI329351","height","30",19.738741153239
"849","NSL54233","height","30",19.7859182068194
"850","PI571022","height","30",19.9140973735331
"851","PI525677","height","30",19.9663580744343
"852","NSL50350","height","30",20.0630300861517
"853","PI276770","height","30",20.1414974455444
"854","PI526078","height","30",20.1740155727177
"855","NSL54894","height","30",20.2977127630979
"856","PI276792","height","30",20.3578712284919
"857","PI585454","height","30",20.422515152808
"858","PI185458","height","30",20.4360011616841
"859","PI562944","height","30",20.4455393877658
"860","PI152736B","height","30",20.4477033744641
"861","PI152731","height","30",20.5481200187052
"862","PI505720","height","30",20.6883859896509
"863","PI329905","height","30",20.6886673091717
"864","PI525676","height","30",20.6896600312738
"865","PI152736A","height","30",20.6988448197909
"866","NSL54222","height","30",20.7037592939371
"867","NSL360526","height","30",20.7184197679468
"868","PI569458","height","30",20.7332183509888
"869","NSL54114","height","30",20.7757126427294
"870","NSL365759","height","30",20.8123935182897
"871","PI526152","height","30",20.9193705820535
"872","PI330049","height","30",21.0023428171661
"873","PI525896","height","30",21.0499581611704
"874","PI329720","height","30",21.0606965817705
"875","PI156326","height","30",21.0715942517628
"876","PI563350","height","30",21.0807443902043
"877","PI276788","height","30",21.1177096965212
"878","PI647733","height","30",21.1540964455918
"879","PI453219","height","30",21.2044715428981
"880","NSL52261","height","30",21.225696960543
"881","PI457092","height","30",21.2496749653752
"882","NSL51030","height","30",21.2513620334631
"883","PI329843","height","30",21.253978540502
"884","NSL50971","height","30",21.2791241449408
"885","NSL54147","height","30",21.2989477094405
"886","PI147837","height","30",21.3388587671787
"887","PI525769","height","30",21.3560694319812
"888","PI562715","height","30",21.3574123560321
"889","PI329326","height","30",21.3761118727922
"890","PI525882","height","30",21.4247624674668
"891","PI453238","height","30",21.4324838810845
"892","NSL365683","height","30",21.4330192625864
"893","PI525801","height","30",21.4560936944063
"894","PI514549","height","30",21.4828278984965
"895","PI152593","height","30",21.4919002404609
"896","PI660571","height","30",21.5285101025932
"897","PI481848","height","30",21.5430274581321
"898","PI660595","height","30",21.5633114954628
"899","PI330030A","height","30",21.5679265788724
"900","NSL55032","height","30",21.6115583461803
"901","NSL55458A","height","30",21.6523171917721
"902","PI525855","height","30",21.6946375880879
"903","PI570106","height","30",21.7311177644515
"904","PI570916","height","30",21.7339791144757
"905","PI660606","height","30",21.7500039874597
"906","PI329787","height","30",21.7739934100888
"907","PI563006","height","30",21.830198512131
"908","PI525641","height","30",21.8587932784267
"909","NSL52282","height","30",21.8618717251026
"910","PI660588","height","30",21.8859775282191
"911","PI525728","height","30",21.9418336427806
"912","PI156489","height","30",22.0608518067522
"913","PI570074","height","30",22.0642687839283
"914","NSL51962","height","30",22.0878487910071
"915","PI570400","height","30",22.108512326201
"916","PI329429","height","30",22.124258704611
"917","PI266061","height","30",22.1395988505657
"918","PI570928","height","30",22.2162284536037
"919","NSL50464","height","30",22.221209591158
"920","NSL54588","height","30",22.2278587456188
"921","NSL52251","height","30",22.2394356611329
"922","PI522160","height","30",22.3506138411361
"923","NSL51961","height","30",22.4387286153473
